,box,angry,disgust,fear,happy,sad,surprise,neutral
210,[357  94  62  62],0.1,0.0,0.08,0.07,0.6,0.0,0.14
211,[357  95  61  61],0.08,0.0,0.08,0.06,0.68,0.0,0.09
212,[355  95  61  61],0.16,0.01,0.06,0.03,0.69,0.01,0.06
213,[356  95  61  61],0.14,0.0,0.05,0.02,0.73,0.0,0.05
214,[357  95  61  61],0.13,0.0,0.07,0.06,0.67,0.0,0.06
215,[356  95  62  62],0.32,0.0,0.06,0.02,0.52,0.0,0.07
216,[356  95  62  62],0.32,0.0,0.05,0.03,0.54,0.0,0.07
217,[356  94  62  62],0.28,0.0,0.06,0.02,0.58,0.01,0.05
218,[356  94  62  62],0.23,0.0,0.07,0.02,0.6,0.0,0.07
219,[356  94  62  62],0.19,0.01,0.07,0.03,0.62,0.0,0.08
220,[357  94  62  62],0.23,0.0,0.07,0.04,0.59,0.0,0.06
221,[357  94  63  63],0.25,0.0,0.09,0.02,0.6,0.0,0.03
222,[356  94  63  63],0.28,0.0,0.1,0.01,0.57,0.0,0.04
223,[357  94  63  63],0.23,0.0,0.14,0.03,0.56,0.0,0.04
224,[357  94  63  63],0.21,0.0,0.11,0.03,0.59,0.0,0.05
225,[357  95  63  63],0.3,0.0,0.09,0.01,0.55,0.0,0.04
226,[358  95  62  62],0.18,0.0,0.11,0.04,0.62,0.0,0.05
227,[358  95  62  62],0.18,0.0,0.09,0.02,0.62,0.0,0.08
228,[357  95  63  63],0.15,0.0,0.11,0.01,0.66,0.0,0.06
229,[359  96  61  61],0.19,0.0,0.07,0.03,0.62,0.0,0.08
230,[358  95  62  62],0.22,0.0,0.08,0.03,0.6,0.0,0.06
231,[359  95  62  62],0.2,0.0,0.08,0.02,0.63,0.0,0.07
232,[360  96  60  60],0.19,0.0,0.07,0.01,0.64,0.0,0.09
233,[359  96  60  60],0.21,0.0,0.06,0.02,0.63,0.0,0.08
234,[359  96  61  61],0.15,0.0,0.07,0.02,0.68,0.0,0.08
235,[361  96  60  60],0.18,0.0,0.06,0.01,0.67,0.0,0.08
236,[360  95  62  62],0.25,0.0,0.07,0.02,0.58,0.0,0.06
237,[360  95  62  62],0.29,0.0,0.07,0.03,0.52,0.0,0.09
238,[360  95  62  62],0.26,0.0,0.07,0.03,0.52,0.0,0.11
239,[360  95  62  62],0.29,0.0,0.09,0.03,0.46,0.0,0.13
240,[359  94  63  63],0.16,0.0,0.06,0.01,0.74,0.0,0.04
241,[360  95  62  62],0.15,0.0,0.06,0.02,0.69,0.0,0.08
242,[360  94  63  63],0.21,0.0,0.06,0.01,0.67,0.0,0.06
243,[360  95  62  62],0.13,0.0,0.05,0.01,0.71,0.0,0.09
244,[360  95  62  62],0.14,0.0,0.07,0.01,0.66,0.0,0.12
245,[361  94  63  63],0.28,0.0,0.06,0.01,0.58,0.0,0.07
246,[362  94  64  64],0.18,0.0,0.09,0.0,0.68,0.0,0.04
247,[362  94  64  64],0.2,0.0,0.11,0.0,0.63,0.0,0.06
248,[362  94  64  64],0.17,0.0,0.12,0.0,0.62,0.0,0.09
249,[362  94  63  63],0.17,0.0,0.09,0.01,0.65,0.0,0.07
250,[363  94  63  63],0.14,0.0,0.11,0.01,0.68,0.0,0.06
251,[363  93  64  64],0.18,0.0,0.13,0.01,0.61,0.0,0.08
252,[363  93  64  64],0.18,0.0,0.13,0.01,0.61,0.0,0.07
