,box,angry,disgust,fear,happy,sad,surprise,neutral
393,[262  52 137 137],0.07,0.0,0.09,0.62,0.17,0.03,0.02
394,[261  52 139 139],0.08,0.0,0.03,0.83,0.05,0.0,0.0
395,[260  52 140 140],0.02,0.0,0.02,0.95,0.01,0.0,0.0
396,[261  55 139 139],0.01,0.0,0.0,0.98,0.01,0.0,0.0
397,[261  54 138 138],0.02,0.0,0.01,0.94,0.01,0.0,0.0
398,[260  56 138 138],0.02,0.0,0.01,0.95,0.01,0.0,0.0
399,[262  57 136 136],0.04,0.0,0.02,0.91,0.02,0.0,0.0
400,[263  57 137 137],0.06,0.0,0.12,0.65,0.13,0.04,0.0
401,[260  56 142 142],0.16,0.0,0.23,0.22,0.35,0.04,0.01
402,[260  58 144 144],0.37,0.0,0.31,0.01,0.25,0.04,0.02
403,[259  57 145 145],0.29,0.0,0.45,0.01,0.17,0.07,0.01
404,[263  60 138 138],0.13,0.0,0.36,0.01,0.1,0.11,0.28
405,[265  62 137 137],0.11,0.0,0.18,0.01,0.05,0.1,0.55
406,[265  63 138 138],0.08,0.0,0.11,0.0,0.06,0.1,0.65
407,[264  65 139 139],0.17,0.0,0.17,0.03,0.21,0.06,0.36
408,[264  68 137 137],0.17,0.0,0.25,0.15,0.27,0.05,0.11
409,[264  68 136 136],0.18,0.01,0.22,0.14,0.26,0.03,0.17
410,[265  68 137 137],0.17,0.01,0.27,0.16,0.28,0.05,0.06
411,[262  67 140 140],0.09,0.0,0.2,0.46,0.2,0.04,0.01
412,[261  65 142 142],0.18,0.0,0.48,0.19,0.1,0.05,0.01
413,[260  66 141 141],0.12,0.0,0.69,0.05,0.05,0.09,0.0
414,[261  67 140 140],0.13,0.0,0.75,0.01,0.08,0.04,0.0
415,[260  66 141 141],0.13,0.0,0.71,0.02,0.06,0.08,0.0
416,[261  67 141 141],0.14,0.0,0.72,0.01,0.08,0.05,0.0
417,[262  67 139 139],0.2,0.0,0.63,0.01,0.11,0.05,0.0
418,[262  68 139 139],0.2,0.01,0.37,0.15,0.23,0.03,0.01
419,[262  66 139 139],0.26,0.01,0.3,0.2,0.16,0.06,0.01
420,[261  66 139 139],0.33,0.04,0.2,0.17,0.21,0.02,0.02
421,[261  67 137 137],0.32,0.03,0.33,0.05,0.23,0.02,0.03
422,[260  65 140 140],0.43,0.1,0.2,0.07,0.18,0.01,0.01
423,[261  64 138 138],0.21,0.03,0.12,0.29,0.33,0.01,0.03
424,[257  61 145 145],0.36,0.0,0.13,0.19,0.25,0.05,0.02
425,[259  61 142 142],0.28,0.0,0.24,0.18,0.19,0.11,0.01
426,[257  58 141 141],0.24,0.0,0.15,0.14,0.4,0.07,0.0
427,[257  58 142 142],0.33,0.01,0.17,0.1,0.33,0.05,0.01
428,[256  56 142 142],0.22,0.0,0.14,0.11,0.51,0.02,0.0
429,[256  56 142 142],0.34,0.0,0.13,0.35,0.16,0.01,0.0
430,[256  56 141 141],0.33,0.0,0.14,0.27,0.24,0.01,0.0
431,[495 229 117 117],0.23,0.0,0.04,0.45,0.18,0.01,0.08
432,[256  57 141 141],0.35,0.0,0.28,0.07,0.25,0.04,0.01
433,[255  57 140 140],0.25,0.0,0.3,0.03,0.37,0.04,0.0
434,[254  58 141 141],0.26,0.0,0.28,0.02,0.4,0.04,0.01
435,[254  58 142 142],0.39,0.0,0.12,0.01,0.14,0.02,0.31
436,[256  59 139 139],0.39,0.0,0.07,0.01,0.12,0.01,0.4
437,[258  60 133 133],0.38,0.0,0.09,0.02,0.19,0.01,0.31
438,[257  57 137 137],0.36,0.0,0.18,0.03,0.17,0.05,0.21
439,[257  56 137 137],0.36,0.0,0.18,0.08,0.14,0.04,0.2
440,[257  57 136 136],0.27,0.0,0.14,0.06,0.42,0.01,0.1
441,[259  55 135 135],0.24,0.0,0.06,0.29,0.26,0.01,0.14
442,[259  55 137 137],0.29,0.0,0.03,0.26,0.17,0.0,0.24
443,[259  55 136 136],0.25,0.0,0.04,0.18,0.25,0.01,0.28
444,[496 226 119 119],0.29,0.0,0.04,0.41,0.17,0.02,0.07
445,[262  56 132 132],0.36,0.0,0.03,0.09,0.16,0.01,0.35
446,[262  56 133 133],0.34,0.0,0.04,0.06,0.23,0.01,0.32
447,[262  55 138 138],0.44,0.0,0.05,0.09,0.19,0.01,0.22
448,[497 228 114 114],0.22,0.0,0.03,0.53,0.13,0.01,0.08
449,[496 228 115 115],0.23,0.0,0.03,0.5,0.14,0.01,0.09
450,[496 228 115 115],0.23,0.0,0.03,0.51,0.14,0.01,0.09
451,[498 226 121 121],0.26,0.0,0.05,0.44,0.16,0.02,0.07
452,[498 228 118 118],0.21,0.0,0.04,0.49,0.16,0.01,0.09
453,[263  61 135 135],0.27,0.0,0.22,0.19,0.16,0.03,0.14
454,[261  60 139 139],0.47,0.0,0.17,0.1,0.14,0.03,0.09
455,[496 227 117 117],0.24,0.0,0.03,0.5,0.14,0.01,0.08
456,[260  59 135 135],0.37,0.0,0.09,0.04,0.17,0.01,0.32
457,[260  60 134 134],0.35,0.0,0.07,0.04,0.23,0.01,0.31
458,[260  59 133 133],0.32,0.0,0.04,0.07,0.19,0.0,0.38
459,[260  60 127 127],0.26,0.0,0.09,0.09,0.25,0.01,0.3
460,[260  58 130 130],0.28,0.0,0.13,0.13,0.19,0.01,0.26
461,[259  58 131 131],0.25,0.0,0.24,0.13,0.18,0.04,0.16
462,[259  58 136 136],0.32,0.0,0.07,0.05,0.18,0.01,0.37
463,[259  58 136 136],0.33,0.0,0.07,0.06,0.17,0.01,0.37
464,[259  60 136 136],0.27,0.0,0.09,0.02,0.2,0.02,0.4
465,[259  61 138 138],0.17,0.0,0.09,0.02,0.08,0.02,0.61
466,[258  62 141 141],0.13,0.0,0.08,0.02,0.08,0.02,0.67
467,[261  65 139 139],0.14,0.0,0.21,0.02,0.09,0.25,0.29
468,[260  67 138 138],0.11,0.0,0.2,0.01,0.1,0.09,0.49
469,[260  66 139 139],0.11,0.0,0.16,0.02,0.09,0.05,0.57
470,[260  67 140 140],0.1,0.0,0.24,0.0,0.07,0.17,0.42
471,[260  67 142 142],0.12,0.0,0.23,0.0,0.04,0.26,0.34
472,[258  67 143 143],0.15,0.0,0.29,0.0,0.08,0.38,0.1
473,[260  69 138 138],0.24,0.0,0.43,0.0,0.15,0.12,0.06
474,[259  69 139 139],0.4,0.01,0.34,0.0,0.19,0.03,0.03
475,[259  70 139 139],0.37,0.02,0.3,0.0,0.25,0.02,0.04
476,[260  72 136 136],0.37,0.01,0.4,0.0,0.19,0.02,0.01
477,[257  71 142 142],0.3,0.02,0.46,0.0,0.15,0.04,0.03
478,[259  72 139 139],0.4,0.02,0.4,0.0,0.17,0.01,0.01
479,[258  72 141 141],0.38,0.02,0.41,0.0,0.14,0.03,0.01
480,[257  72 139 139],0.45,0.02,0.3,0.0,0.22,0.01,0.01
481,[257  71 141 141],0.44,0.01,0.32,0.0,0.19,0.02,0.02
482,[256  72 140 140],0.3,0.02,0.43,0.0,0.2,0.02,0.03
483,[256  72 140 140],0.28,0.02,0.4,0.0,0.24,0.02,0.03
484,[257  71 141 141],0.47,0.01,0.27,0.0,0.2,0.02,0.03
485,[257  72 140 140],0.4,0.01,0.36,0.0,0.16,0.03,0.03
486,[256  72 141 141],0.31,0.02,0.27,0.0,0.36,0.01,0.03
487,[257  72 138 138],0.35,0.03,0.2,0.0,0.41,0.0,0.01
488,[254  71 146 146],0.38,0.02,0.19,0.01,0.27,0.01,0.13
489,[255  70 146 146],0.33,0.01,0.31,0.0,0.27,0.01,0.06
490,[255  68 145 145],0.27,0.02,0.29,0.0,0.37,0.01,0.04
491,[256  68 140 140],0.35,0.05,0.19,0.0,0.36,0.01,0.04
492,[258  68 137 137],0.34,0.02,0.16,0.0,0.46,0.0,0.01
493,[256  67 140 140],0.28,0.04,0.23,0.01,0.4,0.01,0.03
494,[255  64 140 140],0.33,0.01,0.17,0.01,0.44,0.0,0.03
495,[255  62 141 141],0.23,0.0,0.06,0.31,0.35,0.01,0.04
496,[257  61 139 139],0.1,0.0,0.02,0.82,0.06,0.0,0.01
497,[257  57 138 138],0.04,0.0,0.01,0.91,0.04,0.0,0.01
498,[259  57 135 135],0.12,0.0,0.08,0.27,0.2,0.01,0.32
499,[259  57 135 135],0.12,0.0,0.08,0.23,0.2,0.01,0.35
500,[258  56 140 140],0.43,0.0,0.03,0.07,0.25,0.0,0.22
501,[260  57 137 137],0.19,0.0,0.2,0.05,0.39,0.01,0.16
502,[259  59 139 139],0.27,0.0,0.08,0.03,0.48,0.0,0.14
503,[258  58 143 143],0.59,0.0,0.08,0.06,0.17,0.0,0.09
504,[258  60 142 142],0.47,0.0,0.1,0.19,0.19,0.0,0.04
505,[493 228 116 116],0.21,0.0,0.03,0.59,0.11,0.01,0.06
506,[258  59 143 143],0.33,0.0,0.27,0.03,0.33,0.02,0.03
507,[262  60 137 137],0.25,0.0,0.27,0.02,0.33,0.02,0.11
508,[262  58 138 138],0.28,0.0,0.17,0.02,0.39,0.01,0.13
509,[492 228 118 118],0.18,0.0,0.04,0.58,0.12,0.02,0.06
510,[262  55 140 140],0.1,0.0,0.13,0.33,0.41,0.02,0.01
511,[263  56 138 138],0.12,0.0,0.14,0.12,0.6,0.02,0.0
512,[262  57 139 139],0.22,0.0,0.12,0.4,0.24,0.01,0.01
513,[262  57 139 139],0.3,0.0,0.05,0.3,0.34,0.0,0.01
514,[262  58 140 140],0.25,0.0,0.19,0.27,0.24,0.02,0.02
515,[262  60 140 140],0.37,0.0,0.27,0.07,0.23,0.03,0.03
516,[262  62 140 140],0.41,0.0,0.14,0.04,0.17,0.04,0.2
517,[262  62 139 139],0.36,0.0,0.21,0.03,0.21,0.07,0.13
518,[262  62 137 137],0.17,0.0,0.27,0.02,0.15,0.12,0.26
519,[263  64 136 136],0.19,0.0,0.4,0.01,0.16,0.1,0.14
520,[262  64 135 135],0.24,0.0,0.32,0.01,0.16,0.1,0.17
521,[261  62 137 137],0.1,0.0,0.13,0.03,0.13,0.05,0.56
522,[263  63 134 134],0.11,0.0,0.2,0.03,0.12,0.09,0.46
523,[262  62 137 137],0.09,0.0,0.12,0.03,0.11,0.04,0.61
524,[264  63 134 134],0.08,0.0,0.26,0.05,0.09,0.13,0.39
525,[266  63 134 134],0.07,0.0,0.25,0.03,0.08,0.11,0.47
526,[267  62 134 134],0.08,0.0,0.1,0.02,0.08,0.03,0.69
527,[266  62 135 135],0.08,0.0,0.13,0.01,0.07,0.06,0.64
528,[267  62 134 134],0.08,0.0,0.08,0.01,0.07,0.03,0.73
529,[265  62 136 136],0.09,0.0,0.09,0.01,0.07,0.02,0.73
530,[265  61 136 136],0.05,0.0,0.06,0.01,0.04,0.03,0.81
531,[264  62 137 137],0.14,0.0,0.07,0.1,0.15,0.01,0.53
532,[263  63 133 133],0.21,0.0,0.13,0.14,0.39,0.02,0.11
533,[260  61 136 136],0.06,0.0,0.02,0.83,0.05,0.01,0.04
534,[259  61 136 136],0.01,0.0,0.0,0.97,0.01,0.01,0.01
535,[259  61 137 137],0.01,0.0,0.0,0.97,0.01,0.0,0.01
536,[258  61 136 136],0.0,0.0,0.0,0.98,0.01,0.0,0.0
537,[258  61 135 135],0.0,0.0,0.0,0.99,0.01,0.0,0.0
538,[259  61 136 136],0.0,0.0,0.01,0.97,0.0,0.01,0.0
539,[253  57 147 147],0.0,0.0,0.0,0.98,0.0,0.01,0.0
540,[252  56 149 149],0.0,0.0,0.01,0.98,0.0,0.01,0.0
541,[253  56 148 148],0.01,0.0,0.01,0.96,0.01,0.01,0.0
542,[256  57 145 145],0.0,0.0,0.01,0.98,0.0,0.01,0.0
543,[253  56 148 148],0.0,0.0,0.0,0.98,0.0,0.01,0.0
544,[256  57 144 144],0.0,0.0,0.0,0.99,0.0,0.0,0.0
545,[253  55 145 145],0.0,0.0,0.0,0.99,0.0,0.01,0.0
546,[256  56 139 139],0.0,0.0,0.01,0.97,0.01,0.01,0.0
547,[256  55 140 140],0.0,0.0,0.01,0.98,0.0,0.01,0.0
548,[256  54 139 139],0.0,0.0,0.01,0.98,0.01,0.0,0.0
549,[256  51 137 137],0.01,0.0,0.01,0.95,0.03,0.01,0.0
550,[258  52 136 136],0.0,0.0,0.0,0.99,0.0,0.0,0.0
551,[498 226 121 121],0.23,0.0,0.07,0.32,0.24,0.02,0.12
552,[259  55 136 136],0.0,0.0,0.0,1.0,0.0,0.0,0.0
553,[259  55 135 135],0.0,0.0,0.0,1.0,0.0,0.0,0.0
554,[262  57 130 130],0.0,0.0,0.0,0.99,0.0,0.0,0.0
555,[261  57 133 133],0.0,0.0,0.0,0.99,0.0,0.0,0.0
556,[258  56 140 140],0.3,0.0,0.08,0.41,0.1,0.01,0.1
557,[261  58 137 137],0.48,0.0,0.05,0.01,0.14,0.01,0.3
558,[259  58 142 142],0.34,0.0,0.02,0.01,0.07,0.01,0.55
559,[259  58 143 143],0.38,0.0,0.02,0.01,0.12,0.0,0.47
560,[495 230 112 112],0.11,0.0,0.03,0.57,0.14,0.01,0.13
561,[263  61 140 140],0.23,0.0,0.3,0.01,0.12,0.11,0.23
562,[496 229 115 115],0.15,0.0,0.05,0.48,0.18,0.01,0.12
563,[494 230 114 114],0.17,0.0,0.05,0.46,0.17,0.02,0.13
564,[495 230 112 112],0.15,0.0,0.03,0.56,0.12,0.01,0.13
565,[495 231 110 110],0.14,0.0,0.03,0.58,0.12,0.01,0.12
566,[495 231 110 110],0.14,0.0,0.03,0.58,0.11,0.01,0.13
567,[496 230 114 114],0.17,0.0,0.05,0.44,0.19,0.01,0.13
568,[495 229 115 115],0.18,0.0,0.04,0.45,0.19,0.01,0.12
569,[498 227 119 119],0.16,0.0,0.07,0.38,0.22,0.02,0.15
570,[500 227 119 119],0.17,0.0,0.07,0.35,0.23,0.02,0.16
571,[499 229 116 116],0.13,0.0,0.06,0.41,0.21,0.02,0.17
572,[256  74 138 138],0.4,0.01,0.28,0.0,0.3,0.0,0.01
573,[256  74 134 134],0.42,0.0,0.31,0.0,0.25,0.01,0.01
574,[255  74 133 133],0.28,0.0,0.34,0.0,0.3,0.01,0.07
575,[255  71 133 133],0.3,0.0,0.29,0.0,0.35,0.01,0.05
576,[257  70 128 128],0.42,0.01,0.21,0.0,0.3,0.0,0.06
577,[256  69 129 129],0.35,0.01,0.19,0.01,0.38,0.0,0.06
578,[255  66 130 130],0.2,0.01,0.13,0.13,0.44,0.0,0.1
579,[254  61 132 132],0.06,0.01,0.08,0.54,0.29,0.0,0.02
580,[253  57 140 140],0.02,0.0,0.01,0.9,0.06,0.0,0.0
581,[253  55 139 139],0.08,0.0,0.05,0.17,0.69,0.0,0.0
582,[496 227 118 118],0.19,0.0,0.05,0.37,0.27,0.02,0.1
583,[254  55 140 140],0.17,0.0,0.13,0.09,0.6,0.0,0.0
584,[257  55 135 135],0.03,0.0,0.15,0.01,0.8,0.0,0.0
585,[257  54 137 137],0.1,0.0,0.24,0.29,0.36,0.01,0.0
586,[260  56 132 132],0.1,0.0,0.1,0.44,0.36,0.0,0.0
587,[258  54 138 138],0.08,0.0,0.03,0.63,0.24,0.0,0.02
