,box,angry,disgust,fear,happy,sad,surprise,neutral
1405,[105  37  67  67],0.05,0.0,0.09,0.02,0.17,0.01,0.65
1406,[105  37  67  67],0.05,0.0,0.1,0.02,0.17,0.02,0.65
1407,[105  37  68  68],0.07,0.0,0.14,0.01,0.19,0.01,0.58
1408,[105  37  68  68],0.05,0.0,0.11,0.02,0.15,0.01,0.66
1409,[106  37  68  68],0.09,0.0,0.23,0.01,0.23,0.01,0.44
1410,[106  37  68  68],0.09,0.0,0.23,0.01,0.23,0.01,0.43
1411,[106  37  67  67],0.07,0.0,0.17,0.02,0.16,0.02,0.56
1412,[107  37  67  67],0.08,0.0,0.22,0.01,0.2,0.02,0.47
1413,[107  37  67  67],0.07,0.0,0.24,0.01,0.15,0.02,0.51
1414,[107  37  66  66],0.08,0.0,0.2,0.02,0.2,0.02,0.47
1415,[107  37  67  67],0.07,0.0,0.29,0.02,0.15,0.03,0.45
1416,[108  37  68  68],0.08,0.0,0.34,0.0,0.18,0.02,0.38
1417,[108  36  68  68],0.08,0.0,0.26,0.02,0.22,0.01,0.42
1418,[109  37  66  66],0.07,0.0,0.18,0.02,0.16,0.01,0.56
1419,[108  37  68  68],0.05,0.0,0.22,0.01,0.13,0.02,0.56
1420,[109  37  67  67],0.06,0.0,0.25,0.01,0.22,0.03,0.42
1421,[109  37  67  67],0.06,0.0,0.25,0.01,0.22,0.03,0.43
1422,[110  37  67  67],0.08,0.0,0.26,0.01,0.26,0.02,0.37
1423,[109  36  68  68],0.05,0.0,0.13,0.02,0.22,0.01,0.57
1424,[110  37  67  67],0.06,0.0,0.27,0.01,0.19,0.02,0.45
1425,[111  37  67  67],0.1,0.0,0.29,0.01,0.25,0.02,0.33
1426,[111  37  67  67],0.1,0.0,0.29,0.01,0.25,0.02,0.33
1427,[111  37  67  67],0.06,0.0,0.27,0.01,0.15,0.02,0.49
1428,[111  37  67  67],0.06,0.0,0.27,0.01,0.15,0.02,0.49
1429,[111  37  68  68],0.1,0.0,0.28,0.01,0.17,0.01,0.43
1430,[111  37  68  68],0.1,0.0,0.29,0.01,0.12,0.01,0.48
1431,[113  37  66  66],0.1,0.0,0.2,0.01,0.2,0.01,0.49
1432,[112  37  67  67],0.07,0.0,0.25,0.01,0.15,0.01,0.51
1433,[113  37  67  67],0.09,0.0,0.25,0.01,0.21,0.01,0.44
1434,[113  37  67  67],0.09,0.0,0.25,0.01,0.21,0.01,0.44
1435,[113  37  67  67],0.09,0.0,0.25,0.01,0.21,0.01,0.44
1436,[272  33  59  59],0.42,0.0,0.03,0.02,0.04,0.0,0.48
1437,[271  35  58  58],0.63,0.0,0.03,0.02,0.05,0.01,0.27
1438,[271  35  58  58],0.63,0.0,0.03,0.02,0.04,0.01,0.27
1439,[274  34  57  57],0.36,0.0,0.08,0.1,0.07,0.01,0.38
1440,[275  33  58  58],0.28,0.0,0.09,0.24,0.07,0.0,0.33
1441,[274  33  59  59],0.23,0.0,0.02,0.51,0.03,0.0,0.22
1442,[276  31  62  62],0.11,0.0,0.01,0.63,0.02,0.0,0.22
1443,[276  31  62  62],0.11,0.0,0.01,0.64,0.02,0.0,0.21
1444,[275  31  61  61],0.11,0.0,0.01,0.71,0.02,0.0,0.15
1445,[279  30  62  62],0.07,0.0,0.01,0.79,0.02,0.0,0.11
1446,[274  32  59  59],0.13,0.0,0.02,0.69,0.03,0.0,0.13
1447,[275  32  58  58],0.06,0.0,0.02,0.67,0.04,0.0,0.21
1448,[278  31  59  59],0.04,0.0,0.01,0.83,0.02,0.0,0.11
1449,[277  31  59  59],0.08,0.0,0.01,0.69,0.04,0.0,0.18
1450,[277  31  59  59],0.08,0.0,0.01,0.69,0.04,0.0,0.18
