,box,angry,disgust,fear,happy,sad,surprise,neutral
3075,[ 43 100 249 249],0.13,0.01,0.09,0.32,0.29,0.01,0.15
3076,[ 45 103 243 243],0.17,0.01,0.06,0.23,0.24,0.0,0.27
3077,[ 46 103 242 242],0.16,0.01,0.07,0.13,0.3,0.0,0.32
3078,[ 43 102 245 245],0.12,0.02,0.04,0.26,0.24,0.0,0.32
3079,[ 43 101 246 246],0.05,0.0,0.02,0.28,0.17,0.0,0.47
3080,[ 42 102 245 245],0.05,0.02,0.04,0.2,0.19,0.0,0.5
3081,[ 43 103 242 242],0.03,0.01,0.03,0.24,0.12,0.0,0.58
3082,[ 44 103 242 242],0.04,0.01,0.04,0.37,0.2,0.0,0.34
3083,[ 42 102 245 245],0.06,0.01,0.06,0.25,0.29,0.0,0.33
3084,[ 43 104 245 245],0.02,0.0,0.01,0.64,0.07,0.0,0.25
3085,[ 42 105 246 246],0.13,0.01,0.06,0.32,0.34,0.0,0.14
3086,[ 41 104 247 247],0.18,0.01,0.11,0.26,0.43,0.0,0.02
3087,[ 41 104 248 248],0.12,0.01,0.05,0.61,0.15,0.01,0.05
3088,[ 40 102 249 249],0.15,0.01,0.04,0.65,0.12,0.01,0.02
3089,[ 43 103 242 242],0.02,0.0,0.01,0.91,0.04,0.0,0.02
3090,[ 43 103 240 240],0.02,0.0,0.01,0.86,0.06,0.0,0.04
3091,[ 44 103 237 237],0.01,0.0,0.01,0.86,0.06,0.0,0.05
3092,[ 43 101 240 240],0.04,0.01,0.03,0.61,0.14,0.0,0.17
3093,[ 43 102 238 238],0.05,0.01,0.05,0.4,0.23,0.0,0.26
3094,[ 46 102 236 236],0.05,0.0,0.04,0.52,0.15,0.0,0.24
3095,[ 45 102 235 235],0.08,0.01,0.08,0.22,0.28,0.0,0.33
3096,[ 45 102 235 235],0.07,0.01,0.09,0.12,0.29,0.0,0.42
3097,[ 44 103 240 240],0.17,0.0,0.07,0.14,0.19,0.0,0.42
3098,[ 46 106 236 236],0.15,0.0,0.08,0.1,0.15,0.0,0.51
3099,[ 47 108 232 232],0.1,0.0,0.05,0.07,0.12,0.0,0.66
3100,[ 49 109 230 230],0.27,0.0,0.17,0.05,0.2,0.0,0.3
3101,[ 46 109 237 237],0.19,0.0,0.18,0.07,0.18,0.0,0.37
3102,[ 47 111 236 236],0.23,0.0,0.12,0.06,0.15,0.0,0.43
3103,[ 50 112 232 232],0.16,0.0,0.13,0.04,0.17,0.01,0.49
3104,[ 50 109 235 235],0.15,0.0,0.09,0.05,0.14,0.0,0.57
3105,[ 52 109 231 231],0.12,0.0,0.07,0.06,0.14,0.0,0.62
3106,[ 52 109 233 233],0.11,0.0,0.06,0.06,0.14,0.0,0.62
3107,[ 52 108 234 234],0.17,0.0,0.1,0.09,0.18,0.0,0.45
