,box,angry,disgust,fear,happy,sad,surprise,neutral
357,[134 117  60  60],0.25,0.0,0.24,0.06,0.16,0.11,0.19
358,[134 118  60  60],0.23,0.0,0.29,0.04,0.08,0.22,0.14
359,[133 118  60  60],0.36,0.0,0.2,0.05,0.07,0.17,0.15
360,[133 120  58  58],0.53,0.0,0.16,0.01,0.06,0.17,0.07
361,[132 119  60  60],0.57,0.0,0.13,0.02,0.05,0.11,0.11
362,[132 118  59  59],0.28,0.0,0.27,0.03,0.07,0.22,0.14
363,[132 118  58  58],0.33,0.0,0.27,0.01,0.08,0.22,0.1
364,[132 117  58  58],0.22,0.0,0.15,0.02,0.17,0.07,0.37
365,[132 116  58  58],0.18,0.0,0.13,0.03,0.2,0.04,0.42
366,[131 115  60  60],0.19,0.0,0.14,0.03,0.17,0.08,0.38
367,[131 115  60  60],0.27,0.0,0.21,0.03,0.08,0.27,0.14
368,[131 115  59  59],0.27,0.0,0.2,0.06,0.07,0.34,0.06
369,[132 114  59  59],0.14,0.0,0.16,0.07,0.18,0.23,0.22
370,[132 115  60  60],0.18,0.0,0.3,0.06,0.13,0.17,0.16
371,[133 114  59  59],0.17,0.0,0.2,0.07,0.17,0.17,0.22
372,[133 113  60  60],0.12,0.0,0.17,0.13,0.15,0.18,0.23
373,[133 114  60  60],0.22,0.0,0.15,0.16,0.12,0.18,0.17
374,[134 114  59  59],0.14,0.0,0.31,0.1,0.09,0.25,0.11
375,[134 114  59  59],0.14,0.0,0.31,0.1,0.09,0.25,0.11
376,[133 114  59  59],0.14,0.0,0.21,0.12,0.07,0.3,0.16
377,[134 114  59  59],0.11,0.0,0.2,0.14,0.1,0.19,0.25
378,[134 115  59  59],0.09,0.0,0.2,0.12,0.09,0.27,0.24
379,[133 114  60  60],0.12,0.0,0.23,0.18,0.11,0.17,0.18
380,[132 113  62  62],0.1,0.0,0.19,0.12,0.19,0.06,0.34
381,[134 114  59  59],0.13,0.0,0.2,0.22,0.09,0.1,0.25
382,[133 114  61  61],0.13,0.0,0.12,0.13,0.18,0.08,0.36
383,[134 114  61  61],0.12,0.0,0.11,0.16,0.16,0.19,0.26
384,[134 114  62  62],0.11,0.0,0.17,0.17,0.21,0.18,0.16
385,[135 114  60  60],0.19,0.0,0.13,0.28,0.12,0.12,0.17
386,[134 114  60  60],0.13,0.0,0.13,0.24,0.1,0.14,0.27
387,[135 113  61  61],0.19,0.0,0.1,0.35,0.06,0.1,0.2
388,[135 114  60  60],0.15,0.0,0.08,0.31,0.07,0.16,0.23
389,[135 114  60  60],0.15,0.0,0.08,0.37,0.05,0.12,0.23
390,[135 113  61  61],0.18,0.0,0.2,0.22,0.06,0.17,0.16
391,[134 113  62  62],0.17,0.0,0.18,0.17,0.04,0.24,0.2
392,[135 113  61  61],0.26,0.0,0.23,0.19,0.07,0.09,0.16
393,[136 114  60  60],0.21,0.0,0.18,0.24,0.09,0.13,0.16
394,[136 114  61  61],0.08,0.0,0.11,0.4,0.07,0.11,0.24
395,[136 114  60  60],0.23,0.0,0.1,0.33,0.08,0.08,0.18
396,[136 114  61  61],0.07,0.0,0.08,0.59,0.05,0.09,0.13
397,[136 114  61  61],0.07,0.0,0.07,0.6,0.05,0.09,0.13
398,[136 114  60  60],0.12,0.0,0.09,0.41,0.1,0.04,0.24
399,[136 115  60  60],0.1,0.0,0.08,0.33,0.12,0.04,0.33
400,[136 115  60  60],0.11,0.0,0.09,0.31,0.1,0.07,0.32
401,[136 115  60  60],0.13,0.0,0.09,0.29,0.11,0.08,0.3
402,[135 115  61  61],0.18,0.0,0.07,0.25,0.12,0.06,0.32
403,[135 114  62  62],0.28,0.0,0.07,0.19,0.15,0.02,0.3
404,[134 115  62  62],0.13,0.0,0.09,0.25,0.14,0.06,0.33
405,[135 116  60  60],0.3,0.0,0.18,0.11,0.06,0.23,0.12
406,[135 116  60  60],0.26,0.0,0.21,0.05,0.04,0.35,0.09
407,[135 118  59  59],0.26,0.0,0.16,0.07,0.08,0.26,0.17
408,[134 118  59  59],0.3,0.0,0.11,0.05,0.11,0.08,0.33
409,[134 118  60  60],0.23,0.0,0.1,0.06,0.09,0.32,0.2
410,[135 118  60  60],0.17,0.0,0.08,0.05,0.16,0.25,0.28
411,[134 118  61  61],0.21,0.0,0.09,0.07,0.09,0.39,0.14
412,[134 119  60  60],0.17,0.0,0.07,0.04,0.02,0.64,0.05
413,[134 120  59  59],0.1,0.0,0.07,0.04,0.02,0.74,0.04
414,[134 120  59  59],0.04,0.0,0.06,0.03,0.01,0.83,0.03
415,[134 120  60  60],0.05,0.0,0.05,0.03,0.01,0.82,0.03
416,[134 120  60  60],0.13,0.0,0.09,0.12,0.03,0.55,0.08
417,[134 122  60  60],0.11,0.0,0.06,0.23,0.05,0.34,0.2
418,[134 122  60  60],0.14,0.0,0.04,0.2,0.06,0.28,0.27
419,[133 122  61  61],0.15,0.0,0.07,0.25,0.02,0.39,0.11
420,[134 123  60  60],0.08,0.0,0.07,0.31,0.06,0.27,0.21
421,[134 124  59  59],0.14,0.0,0.09,0.11,0.06,0.37,0.23
422,[133 123  61  61],0.09,0.0,0.1,0.14,0.06,0.45,0.15
423,[132 122  61  61],0.13,0.0,0.08,0.23,0.04,0.35,0.17
424,[132 122  60  60],0.24,0.0,0.04,0.09,0.03,0.45,0.14
425,[132 121  62  62],0.27,0.0,0.12,0.13,0.07,0.29,0.13
426,[132 122  60  60],0.25,0.0,0.09,0.07,0.04,0.45,0.09
427,[132 121  61  61],0.18,0.0,0.13,0.15,0.1,0.24,0.22
428,[132 121  61  61],0.19,0.0,0.13,0.11,0.1,0.26,0.21
429,[132 122  60  60],0.24,0.0,0.09,0.07,0.07,0.35,0.18
430,[132 122  60  60],0.23,0.0,0.11,0.08,0.06,0.33,0.19
431,[132 121  60  60],0.13,0.0,0.1,0.12,0.04,0.52,0.09
432,[132 122  60  60],0.21,0.0,0.13,0.04,0.04,0.46,0.13
433,[133 122  59  59],0.12,0.0,0.12,0.03,0.03,0.62,0.09
434,[132 121  61  61],0.07,0.0,0.14,0.03,0.04,0.63,0.09
435,[134 123  59  59],0.11,0.0,0.11,0.04,0.03,0.63,0.08
436,[135 123  60  60],0.06,0.0,0.11,0.0,0.03,0.76,0.04
437,[135 123  60  60],0.04,0.0,0.11,0.0,0.04,0.76,0.05
438,[136 123  60  60],0.01,0.0,0.07,0.0,0.02,0.88,0.02
439,[136 122  61  61],0.01,0.0,0.03,0.0,0.01,0.95,0.01
440,[136 121  61  61],0.01,0.0,0.04,0.0,0.02,0.92,0.01
441,[136 121  61  61],0.02,0.0,0.05,0.0,0.01,0.91,0.01
442,[138 120  59  59],0.04,0.0,0.07,0.0,0.02,0.84,0.02
443,[136 118  63  63],0.03,0.0,0.04,0.0,0.02,0.9,0.02
444,[136 118  63  63],0.06,0.0,0.07,0.0,0.02,0.82,0.03
445,[136 117  63  63],0.1,0.0,0.08,0.0,0.06,0.69,0.07
446,[138 118  60  60],0.17,0.0,0.17,0.0,0.11,0.45,0.11
447,[138 117  61  61],0.17,0.0,0.19,0.0,0.12,0.31,0.2
448,[137 115  62  62],0.11,0.0,0.21,0.0,0.09,0.45,0.13
449,[137 115  62  62],0.12,0.0,0.2,0.01,0.06,0.49,0.12
450,[137 115  63  63],0.17,0.0,0.16,0.01,0.08,0.45,0.13
451,[138 115  62  62],0.17,0.0,0.28,0.0,0.06,0.36,0.13
452,[138 116  61  61],0.25,0.0,0.26,0.01,0.05,0.23,0.2
453,[138 116  61  61],0.25,0.0,0.26,0.01,0.06,0.23,0.19
454,[137 116  61  61],0.14,0.0,0.25,0.0,0.05,0.43,0.11
455,[137 116  62  62],0.25,0.0,0.23,0.01,0.05,0.3,0.17
456,[137 116  61  61],0.24,0.0,0.35,0.01,0.06,0.26,0.09
457,[136 117  61  61],0.39,0.0,0.19,0.01,0.15,0.12,0.15
458,[136 117  61  61],0.37,0.0,0.19,0.01,0.16,0.12,0.16
459,[137 117  61  61],0.43,0.0,0.22,0.0,0.08,0.15,0.12
460,[137 117  60  60],0.29,0.0,0.23,0.01,0.08,0.28,0.12
461,[136 117  60  60],0.23,0.0,0.23,0.0,0.06,0.39,0.09
462,[136 115  59  59],0.29,0.0,0.3,0.0,0.03,0.33,0.05
463,[136 113  60  60],0.43,0.0,0.21,0.0,0.03,0.28,0.04
464,[136 112  60  60],0.4,0.0,0.19,0.01,0.04,0.3,0.05
465,[136 112  60  60],0.26,0.0,0.13,0.03,0.05,0.45,0.08
466,[136 110  60  60],0.13,0.0,0.12,0.03,0.05,0.57,0.1
467,[137 110  59  59],0.14,0.0,0.07,0.02,0.04,0.6,0.14
468,[138 108  60  60],0.12,0.0,0.1,0.0,0.03,0.71,0.04
469,[138 108  60  60],0.12,0.0,0.06,0.0,0.01,0.79,0.03
470,[139 107  60  60],0.21,0.0,0.09,0.02,0.02,0.61,0.05
471,[140 108  59  59],0.45,0.0,0.09,0.01,0.02,0.39,0.03
472,[142 107  59  59],0.21,0.0,0.13,0.0,0.01,0.63,0.01
473,[142 108  59  59],0.07,0.0,0.09,0.0,0.01,0.81,0.02
474,[142 108  59  59],0.13,0.0,0.15,0.0,0.02,0.66,0.04
475,[144 108  59  59],0.05,0.0,0.1,0.0,0.02,0.81,0.02
476,[144 110  58  58],0.06,0.0,0.19,0.01,0.04,0.64,0.07
477,[143 110  59  59],0.13,0.01,0.21,0.01,0.13,0.31,0.19
478,[143 111  59  59],0.12,0.0,0.18,0.01,0.17,0.2,0.32
479,[144 112  58  58],0.12,0.0,0.14,0.01,0.08,0.4,0.26
480,[144 112  58  58],0.23,0.0,0.15,0.01,0.16,0.12,0.33
481,[143 112  60  60],0.25,0.0,0.17,0.01,0.1,0.13,0.35
482,[144 114  59  59],0.26,0.0,0.14,0.01,0.06,0.09,0.45
483,[145 114  58  58],0.24,0.0,0.27,0.01,0.11,0.11,0.25
484,[146 115  58  58],0.17,0.0,0.08,0.01,0.07,0.1,0.56
485,[146 116  58  58],0.32,0.0,0.08,0.01,0.11,0.05,0.44
486,[146 116  59  59],0.37,0.0,0.07,0.0,0.14,0.02,0.4
487,[147 116  59  59],0.46,0.0,0.17,0.02,0.13,0.03,0.19
488,[148 117  59  59],0.46,0.0,0.08,0.02,0.07,0.05,0.32
489,[148 118  59  59],0.45,0.0,0.09,0.01,0.11,0.02,0.32
490,[149 118  59  59],0.36,0.0,0.06,0.01,0.15,0.01,0.41
491,[149 119  58  58],0.43,0.0,0.03,0.02,0.12,0.02,0.39
492,[150 120  59  59],0.56,0.0,0.09,0.02,0.12,0.02,0.2
493,[150 121  58  58],0.47,0.0,0.03,0.01,0.14,0.01,0.33
494,[149 121  60  60],0.46,0.0,0.06,0.02,0.07,0.05,0.34
495,[150 122  58  58],0.49,0.0,0.03,0.01,0.12,0.01,0.33
496,[151 124  56  56],0.41,0.0,0.05,0.01,0.16,0.04,0.33
497,[151 124  58  58],0.18,0.0,0.04,0.03,0.19,0.03,0.53
498,[152 126  56  56],0.25,0.0,0.03,0.01,0.19,0.02,0.49
499,[152 126  56  56],0.31,0.0,0.05,0.03,0.14,0.06,0.4
500,[153 127  56  56],0.42,0.0,0.09,0.01,0.15,0.04,0.3
501,[154 128  55  55],0.47,0.0,0.09,0.01,0.19,0.05,0.19
502,[153 128  56  56],0.26,0.0,0.04,0.05,0.18,0.03,0.45
503,[152 128  56  56],0.38,0.0,0.05,0.04,0.19,0.01,0.33
504,[153 129  56  56],0.37,0.0,0.07,0.02,0.21,0.02,0.3
505,[153 132  55  55],0.33,0.0,0.26,0.01,0.18,0.08,0.12
506,[153 131  55  55],0.33,0.0,0.08,0.05,0.2,0.1,0.24
507,[153 132  55  55],0.32,0.0,0.21,0.07,0.17,0.09,0.14
508,[154 132  55  55],0.34,0.0,0.14,0.07,0.14,0.12,0.18
509,[154 135  53  53],0.3,0.0,0.17,0.11,0.2,0.07,0.14
510,[154 135  53  53],0.35,0.01,0.17,0.03,0.29,0.02,0.13
511,[153 135  55  55],0.31,0.0,0.17,0.01,0.21,0.04,0.26
512,[153 135  54  54],0.27,0.0,0.15,0.01,0.21,0.03,0.33
513,[152 134  54  54],0.17,0.0,0.09,0.01,0.41,0.0,0.32
514,[150 132  56  56],0.41,0.0,0.08,0.0,0.16,0.02,0.32
515,[150 130  57  57],0.17,0.0,0.05,0.0,0.15,0.01,0.61
516,[149 128  58  58],0.09,0.0,0.03,0.0,0.14,0.01,0.74
517,[148 126  60  60],0.18,0.0,0.06,0.0,0.11,0.04,0.62
518,[147 124  59  59],0.29,0.0,0.04,0.01,0.11,0.04,0.52
519,[147 122  59  59],0.28,0.01,0.04,0.01,0.22,0.07,0.38
520,[146 121  61  61],0.12,0.0,0.04,0.01,0.14,0.05,0.64
521,[146 120  60  60],0.24,0.0,0.08,0.0,0.21,0.15,0.31
522,[145 119  61  61],0.31,0.0,0.08,0.01,0.14,0.15,0.3
523,[145 119  61  61],0.32,0.0,0.1,0.01,0.15,0.11,0.32
524,[143 119  62  62],0.1,0.0,0.09,0.0,0.04,0.63,0.13
525,[143 117  62  62],0.17,0.0,0.18,0.0,0.03,0.44,0.18
526,[144 117  59  59],0.12,0.0,0.22,0.0,0.04,0.22,0.39
527,[142 115  60  60],0.34,0.0,0.23,0.0,0.02,0.3,0.1
528,[143 114  59  59],0.51,0.0,0.14,0.0,0.02,0.26,0.08
529,[140 111  60  60],0.51,0.0,0.06,0.0,0.01,0.39,0.03
530,[138 108  62  62],0.49,0.0,0.23,0.0,0.03,0.22,0.03
531,[137 107  63  63],0.39,0.0,0.08,0.01,0.02,0.45,0.04
532,[137 107  62  62],0.18,0.0,0.08,0.0,0.01,0.7,0.02
533,[136 106  63  63],0.23,0.01,0.15,0.03,0.04,0.46,0.09
534,[135 104  62  62],0.06,0.01,0.18,0.04,0.06,0.56,0.09
535,[134 104  62  62],0.08,0.0,0.2,0.03,0.06,0.53,0.11
536,[133 102  63  63],0.07,0.0,0.33,0.05,0.06,0.38,0.09
537,[132 102  63  63],0.11,0.0,0.41,0.07,0.13,0.12,0.16
538,[131 101  64  64],0.22,0.0,0.25,0.06,0.14,0.05,0.28
539,[129 102  63  63],0.26,0.0,0.11,0.02,0.26,0.01,0.34
540,[128 101  63  63],0.35,0.01,0.12,0.02,0.21,0.01,0.27
541,[127 101  63  63],0.43,0.0,0.19,0.02,0.11,0.05,0.2
542,[127 101  63  63],0.49,0.01,0.29,0.01,0.07,0.04,0.09
543,[126 102  62  62],0.36,0.0,0.33,0.01,0.11,0.05,0.14
544,[125 102  62  62],0.37,0.0,0.44,0.0,0.04,0.09,0.05
545,[125 103  61  61],0.27,0.0,0.58,0.0,0.03,0.11,0.01
546,[125 103  62  62],0.27,0.01,0.52,0.0,0.07,0.11,0.02
547,[125 103  61  61],0.15,0.0,0.63,0.0,0.06,0.14,0.01
548,[125 104  61  61],0.15,0.01,0.57,0.0,0.08,0.18,0.02
549,[125 104  61  61],0.14,0.0,0.55,0.0,0.05,0.23,0.03
550,[126 104  60  60],0.11,0.0,0.62,0.0,0.03,0.23,0.01
551,[126 104  61  61],0.1,0.0,0.6,0.0,0.04,0.24,0.02
552,[125 104  60  60],0.11,0.0,0.46,0.0,0.02,0.39,0.01
553,[126 104  60  60],0.15,0.0,0.59,0.0,0.02,0.22,0.01
554,[126 104  60  60],0.19,0.0,0.58,0.01,0.06,0.11,0.04
555,[126 104  61  61],0.23,0.0,0.43,0.03,0.09,0.16,0.05
556,[127 103  60  60],0.16,0.0,0.55,0.01,0.04,0.2,0.04
557,[127 102  60  60],0.13,0.0,0.55,0.01,0.05,0.21,0.05
558,[126 102  60  60],0.14,0.01,0.52,0.0,0.05,0.24,0.04
559,[126 101  61  61],0.18,0.01,0.41,0.01,0.05,0.3,0.06
560,[125 101  62  62],0.21,0.0,0.35,0.02,0.04,0.31,0.07
561,[126 101  62  62],0.26,0.01,0.28,0.02,0.09,0.21,0.15
562,[126 101  62  62],0.23,0.0,0.33,0.02,0.07,0.23,0.12
563,[125 101  62  62],0.16,0.0,0.27,0.01,0.02,0.46,0.07
564,[128 101  62  62],0.03,0.0,0.08,0.0,0.0,0.86,0.02
565,[128 101  63  63],0.04,0.0,0.06,0.0,0.01,0.86,0.02
566,[127 102  62  62],0.12,0.0,0.09,0.0,0.01,0.77,0.02
567,[126 102  63  63],0.09,0.0,0.09,0.0,0.01,0.81,0.01
568,[127 103  62  62],0.22,0.0,0.23,0.01,0.03,0.48,0.03
569,[130 107  61  61],0.19,0.0,0.16,0.02,0.13,0.17,0.33
570,[132 108  60  60],0.08,0.0,0.26,0.02,0.19,0.15,0.3
571,[133 109  61  61],0.12,0.0,0.15,0.03,0.26,0.1,0.34
572,[134 110  62  62],0.11,0.0,0.09,0.04,0.21,0.06,0.5
573,[134 110  64  64],0.14,0.0,0.15,0.06,0.28,0.08,0.3
574,[137 113  61  61],0.17,0.0,0.09,0.05,0.36,0.08,0.25
575,[138 115  61  61],0.11,0.0,0.14,0.03,0.4,0.02,0.29
576,[138 115  61  61],0.14,0.0,0.09,0.01,0.51,0.01,0.23
577,[140 116  61  61],0.19,0.0,0.12,0.01,0.34,0.03,0.31
578,[141 117  61  61],0.32,0.0,0.11,0.01,0.32,0.04,0.21
579,[143 119  59  59],0.2,0.0,0.09,0.0,0.25,0.02,0.44
580,[142 119  60  60],0.17,0.0,0.08,0.01,0.17,0.03,0.55
581,[143 120  61  61],0.24,0.0,0.08,0.02,0.16,0.12,0.38
582,[143 120  61  61],0.26,0.0,0.08,0.08,0.17,0.1,0.3
583,[144 122  60  60],0.23,0.0,0.06,0.04,0.14,0.11,0.44
584,[145 122  60  60],0.08,0.0,0.02,0.04,0.06,0.04,0.76
585,[145 123  60  60],0.1,0.0,0.03,0.05,0.11,0.07,0.64
586,[144 124  59  59],0.07,0.0,0.02,0.05,0.14,0.04,0.68
587,[145 124  59  59],0.06,0.0,0.02,0.05,0.14,0.02,0.71
588,[145 124  59  59],0.04,0.0,0.01,0.02,0.13,0.01,0.78
589,[145 125  58  58],0.04,0.0,0.01,0.01,0.09,0.01,0.85
590,[146 125  58  58],0.06,0.0,0.01,0.01,0.09,0.0,0.83
591,[146 125  58  58],0.05,0.0,0.01,0.01,0.07,0.01,0.85
592,[145 125  60  60],0.08,0.0,0.02,0.03,0.06,0.06,0.76
593,[145 125  60  60],0.06,0.0,0.01,0.02,0.05,0.03,0.83
594,[146 125  59  59],0.05,0.0,0.01,0.03,0.05,0.03,0.84
595,[146 125  59  59],0.06,0.0,0.01,0.02,0.05,0.02,0.85
596,[146 125  59  59],0.07,0.0,0.01,0.02,0.05,0.02,0.84
597,[145 125  60  60],0.04,0.0,0.01,0.01,0.05,0.03,0.86
598,[146 124  59  59],0.09,0.0,0.02,0.01,0.07,0.01,0.8
599,[146 125  59  59],0.06,0.0,0.01,0.01,0.06,0.01,0.86
600,[146 125  59  59],0.07,0.0,0.01,0.0,0.06,0.01,0.85
601,[145 125  59  59],0.04,0.0,0.01,0.0,0.07,0.01,0.86
602,[146 125  59  59],0.06,0.0,0.01,0.0,0.07,0.02,0.83
603,[146 124  59  59],0.14,0.0,0.02,0.0,0.11,0.01,0.72
604,[145 123  60  60],0.11,0.0,0.02,0.0,0.08,0.03,0.75
605,[145 123  60  60],0.12,0.0,0.03,0.01,0.05,0.08,0.72
606,[145 122  60  60],0.16,0.0,0.03,0.01,0.1,0.25,0.47
607,[144 121  61  61],0.17,0.0,0.05,0.01,0.15,0.13,0.49
608,[145 121  60  60],0.14,0.0,0.04,0.01,0.15,0.36,0.31
609,[145 120  59  59],0.14,0.0,0.05,0.03,0.25,0.03,0.5
610,[144 120  59  59],0.17,0.0,0.07,0.01,0.19,0.06,0.5
611,[145 120  59  59],0.25,0.0,0.06,0.02,0.2,0.1,0.37
612,[145 120  60  60],0.1,0.0,0.03,0.15,0.07,0.32,0.33
613,[143 120  61  61],0.16,0.0,0.04,0.14,0.04,0.48,0.13
614,[143 123  59  59],0.08,0.0,0.01,0.54,0.01,0.3,0.05
615,[141 123  58  58],0.03,0.0,0.01,0.78,0.02,0.11,0.05
616,[141 123  58  58],0.02,0.0,0.0,0.86,0.01,0.08,0.03
617,[140 123  57  57],0.06,0.0,0.01,0.67,0.04,0.18,0.04
618,[139 120  59  59],0.14,0.0,0.03,0.55,0.1,0.07,0.11
619,[134 117  60  60],0.42,0.0,0.1,0.15,0.19,0.01,0.13
620,[140 111  59  59],0.18,0.0,0.29,0.03,0.14,0.02,0.34
621,[139 105  62  62],0.2,0.0,0.09,0.02,0.14,0.04,0.51
622,[141 104  66  66],0.11,0.0,0.12,0.05,0.16,0.02,0.54
623,[141 105  66  66],0.05,0.0,0.09,0.03,0.1,0.03,0.71
624,[138 103  66  66],0.24,0.0,0.18,0.02,0.1,0.05,0.41
625,[138 108  58  58],0.39,0.0,0.11,0.01,0.2,0.09,0.2
626,[140 109  60  60],0.29,0.0,0.1,0.02,0.21,0.12,0.27
627,[140 112  58  58],0.47,0.0,0.14,0.0,0.15,0.06,0.17
628,[141 112  59  59],0.28,0.0,0.14,0.02,0.24,0.1,0.23
629,[143 113  59  59],0.46,0.0,0.1,0.05,0.1,0.09,0.2
630,[143 113  60  60],0.38,0.0,0.16,0.02,0.11,0.07,0.26
631,[143 114  61  61],0.37,0.0,0.14,0.03,0.14,0.09,0.23
632,[144 115  61  61],0.31,0.0,0.07,0.05,0.13,0.05,0.38
633,[144 115  61  61],0.4,0.0,0.07,0.04,0.09,0.03,0.37
634,[144 116  61  61],0.25,0.0,0.06,0.02,0.13,0.04,0.5
635,[144 116  61  61],0.36,0.0,0.05,0.03,0.11,0.02,0.43
636,[144 116  62  62],0.32,0.0,0.08,0.03,0.17,0.02,0.38
637,[144 116  62  62],0.37,0.0,0.09,0.02,0.13,0.02,0.37
638,[145 117  61  61],0.53,0.0,0.06,0.02,0.09,0.01,0.29
639,[144 118  60  60],0.2,0.0,0.05,0.01,0.11,0.01,0.63
640,[144 118  61  61],0.25,0.0,0.05,0.02,0.07,0.04,0.57
641,[145 119  59  59],0.49,0.0,0.05,0.02,0.07,0.02,0.35
642,[143 119  61  61],0.26,0.0,0.08,0.03,0.05,0.04,0.54
643,[143 119  60  60],0.15,0.0,0.06,0.06,0.05,0.07,0.61
644,[143 119  61  61],0.28,0.0,0.13,0.07,0.03,0.23,0.26
645,[143 120  61  61],0.22,0.0,0.05,0.04,0.05,0.17,0.48
646,[143 121  60  60],0.1,0.0,0.01,0.03,0.03,0.12,0.71
647,[143 122  59  59],0.08,0.0,0.01,0.02,0.03,0.09,0.76
648,[143 122  60  60],0.06,0.0,0.01,0.05,0.03,0.06,0.79
649,[143 123  60  60],0.05,0.0,0.01,0.05,0.04,0.25,0.6
650,[142 123  60  60],0.05,0.0,0.01,0.02,0.05,0.15,0.72
651,[143 124  59  59],0.07,0.0,0.02,0.03,0.08,0.11,0.68
652,[143 125  58  58],0.07,0.0,0.02,0.03,0.08,0.07,0.73
653,[143 125  59  59],0.07,0.0,0.02,0.05,0.06,0.13,0.68
654,[143 125  59  59],0.06,0.0,0.03,0.04,0.08,0.16,0.64
655,[143 125  59  59],0.09,0.0,0.03,0.01,0.13,0.07,0.67
656,[144 126  58  58],0.08,0.0,0.02,0.02,0.11,0.13,0.64
657,[143 126  59  59],0.13,0.0,0.03,0.02,0.13,0.1,0.59
658,[144 126  59  59],0.12,0.0,0.02,0.02,0.12,0.08,0.64
659,[143 126  59  59],0.15,0.0,0.03,0.02,0.18,0.05,0.56
660,[144 127  59  59],0.17,0.0,0.03,0.03,0.1,0.2,0.47
661,[144 126  58  58],0.15,0.0,0.02,0.02,0.18,0.04,0.6
662,[144 126  60  60],0.07,0.0,0.01,0.03,0.07,0.24,0.58
663,[144 126  59  59],0.15,0.0,0.04,0.02,0.12,0.19,0.49
664,[144 127  59  59],0.17,0.0,0.02,0.01,0.06,0.46,0.28
665,[144 127  60  60],0.22,0.0,0.03,0.01,0.09,0.39,0.26
666,[144 126  59  59],0.12,0.0,0.02,0.01,0.14,0.06,0.64
667,[145 127  58  58],0.23,0.0,0.02,0.01,0.16,0.21,0.37
668,[145 127  59  59],0.27,0.0,0.02,0.01,0.1,0.31,0.29
669,[145 126  58  58],0.11,0.0,0.02,0.02,0.14,0.07,0.65
670,[145 126  58  58],0.13,0.0,0.02,0.02,0.16,0.09,0.59
671,[145 126  58  58],0.11,0.0,0.02,0.02,0.16,0.1,0.59
672,[145 126  58  58],0.13,0.0,0.01,0.02,0.11,0.06,0.67
673,[145 126  58  58],0.11,0.0,0.01,0.01,0.12,0.06,0.67
674,[145 126  59  59],0.15,0.0,0.02,0.01,0.08,0.34,0.4
675,[145 125  58  58],0.17,0.0,0.02,0.02,0.09,0.11,0.59
676,[145 124  60  60],0.35,0.0,0.03,0.02,0.1,0.16,0.34
677,[145 124  59  59],0.36,0.0,0.06,0.01,0.09,0.21,0.26
678,[145 124  59  59],0.38,0.0,0.06,0.01,0.1,0.17,0.27
679,[145 124  59  59],0.37,0.0,0.04,0.01,0.09,0.3,0.2
680,[144 123  61  61],0.38,0.0,0.04,0.01,0.07,0.25,0.26
681,[144 123  60  60],0.29,0.0,0.03,0.01,0.08,0.29,0.3
682,[145 123  59  59],0.3,0.0,0.03,0.02,0.07,0.17,0.41
683,[145 123  59  59],0.23,0.0,0.03,0.03,0.06,0.2,0.46
684,[145 123  60  60],0.16,0.0,0.02,0.01,0.06,0.37,0.37
685,[144 123  60  60],0.11,0.0,0.02,0.01,0.05,0.28,0.52
686,[144 122  60  60],0.13,0.0,0.02,0.03,0.07,0.1,0.64
687,[144 122  60  60],0.05,0.0,0.01,0.01,0.06,0.03,0.83
688,[145 121  59  59],0.03,0.0,0.01,0.03,0.03,0.02,0.88
689,[144 122  59  59],0.1,0.0,0.02,0.02,0.04,0.05,0.77
690,[144 121  60  60],0.07,0.0,0.02,0.05,0.04,0.14,0.68
691,[144 121  60  60],0.08,0.0,0.03,0.04,0.04,0.25,0.57
692,[143 120  60  60],0.06,0.0,0.02,0.03,0.03,0.12,0.74
693,[143 120  60  60],0.08,0.0,0.02,0.02,0.04,0.09,0.75
694,[143 119  60  60],0.09,0.0,0.04,0.02,0.06,0.08,0.71
695,[143 119  60  60],0.11,0.0,0.05,0.01,0.04,0.56,0.23
696,[143 119  60  60],0.07,0.0,0.04,0.0,0.04,0.74,0.11
697,[143 118  60  60],0.07,0.0,0.05,0.0,0.06,0.7,0.12
698,[143 118  61  61],0.03,0.0,0.03,0.0,0.02,0.87,0.06
699,[143 118  61  61],0.03,0.0,0.04,0.0,0.03,0.83,0.07
700,[142 119  61  61],0.03,0.0,0.03,0.0,0.02,0.88,0.04
701,[143 119  61  61],0.06,0.0,0.07,0.0,0.02,0.71,0.13
702,[144 121  61  61],0.05,0.0,0.11,0.08,0.03,0.54,0.19
703,[143 120  62  62],0.09,0.0,0.13,0.1,0.04,0.24,0.4
704,[143 120  62  62],0.1,0.0,0.11,0.19,0.08,0.2,0.31
705,[143 120  61  61],0.07,0.0,0.08,0.22,0.11,0.1,0.42
706,[144 120  61  61],0.18,0.0,0.09,0.16,0.12,0.14,0.31
707,[144 119  61  61],0.27,0.0,0.05,0.06,0.11,0.04,0.47
708,[145 119  60  60],0.3,0.0,0.07,0.08,0.09,0.06,0.39
709,[144 119  61  61],0.34,0.0,0.05,0.07,0.05,0.06,0.42
710,[144 118  61  61],0.36,0.0,0.04,0.03,0.08,0.02,0.46
711,[144 118  62  62],0.35,0.0,0.06,0.02,0.06,0.08,0.42
712,[145 118  60  60],0.41,0.0,0.12,0.01,0.05,0.08,0.32
713,[145 117  60  60],0.32,0.0,0.16,0.02,0.07,0.06,0.38
714,[146 116  60  60],0.29,0.0,0.11,0.01,0.09,0.05,0.45
